vertex,degree_centrality,betweenness_centrality,katz_centrality,pagerank,eigenvector_centrality
Ho16-9053,2,0.0,0.004622053,4.863205e-05,6.5732925e-06
Ho12-0638,2,0.0,0.004622053,4.8603484e-05,3.9528854e-06
CP80-1743,1077,0.0001189863687613979,0.004622053,4.8600174e-05,5.6838148e-09
Ho18-9203,2,0.0,0.004622053,4.852643e-05,2.836886e-06
CP77-0407,62,3.032707900274545e-05,0.004622053,4.847885e-05,4.1339208e-09
CPCL05-1161,2,0.0,0.004622053,4.836832e-05,5.205488e-07
CPCL05-1164,2,0.0,0.004622053,4.836832e-05,5.205488e-07
CPCL02-8021,707,3.0473911465378478e-05,0.004622053,4.836832e-05,5.205488e-07
CPCL05-1162,2,0.0,0.004622053,4.836832e-05,5.205488e-07
CL02-8023,2,0.0,0.004622053,4.836832e-05,5.205488e-07
US66-4-3,3,5.932506930150794e-09,0.004622053,4.836079e-05,8.210981e-15
Ho90-0009,2,0.0,0.004622053,4.8352624e-05,2.757742e-07
US67-0026-0020,5,6.244343353500881e-08,0.004622053,4.8280235e-05,7.471258e-11
Ho19-9347,2,0.0,0.004622053,4.8216585e-05,3.5071378e-05
HB02-3249,3,3.559503980454792e-08,0.00462205,4.816578e-05,5.391134e-07
US70-1-9,4,3.581561003329625e-08,0.004622053,4.8126953e-05,6.6203935e-12
Ho97-0685,2,0.0,0.004622053,4.806307e-05,8.575339e-08
Ho20-9044,2,0.0,0.004622053,4.8049693e-05,0.00016374514
Ho19-9315,2,0.0,0.004622053,4.7780064e-05,6.33095e-05
Ho17-9137,2,0.0,0.004622053,4.7732265e-05,9.313186e-05
Ho17-9138,2,0.0,0.004622053,4.7732265e-05,9.313186e-05
CL66-0141,3,8.59234387462493e-06,0.004622053,4.7711248e-05,6.553709e-11
Ho74-0090,3,6.480122749508155e-08,0.004622053,4.7605692e-05,1.1572783e-09
CL41-0142,10,4.0693761548027396e-05,0.004622053,4.7441597e-05,2.0422872e-14
CP33-0372,11,3.0424707802012563e-06,0.004622053,4.7361213e-05,6.410346e-15
H44-2818,3,3.1031575531415e-08,0.00462205,4.734195e-05,9.008747e-15
Ho18-9206,2,0.0,0.004622053,4.7312315e-05,4.199931e-05
HoCP09-0807,2,0.0,0.004622053,4.7233865e-05,1.3770551e-06
Ho20-9060,2,0.0,0.004622053,4.7157308e-05,4.008085e-05
US66-0054-0013,3,1.4416752946999623e-07,0.00462205,4.7137957e-05,2.174422e-10
Ho06-9014,5,1.5037345235668909e-07,0.004622053,4.7119676e-05,2.0933169e-07
Ho80-0029,2,0.0,0.004622053,4.71061e-05,2.494384e-09
Ho97-0007,2,0.0,0.004622053,4.7066496e-05,5.219114e-08
CP57-0526,9,9.32780721996096e-07,0.00462205,4.7017624e-05,1.3989577e-12
Co464,3,9.279049528743144e-09,0.004622053,4.6972116e-05,8.644593e-15
Co299,3,3.4606291166028313e-09,0.004622053,4.6964917e-05,2.4834746e-17
Ho72-0050,2,0.0,0.004622053,4.6950103e-05,1.5697998e-09
Ho10-9207,2,0.0,0.004622053,4.6823345e-05,3.9260203e-06
Ho77-0012,7,4.6111927076708525e-07,0.004622053,4.6802215e-05,5.5657895e-10
TA8,3,4.084302673845741e-08,0.004622053,4.6786252e-05,1.2115633e-15
US67-112-1,6,1.3804485377022502e-07,0.004622053,4.6728463e-05,1.9356657e-13
US67-112-4,4,3.4785564650974266e-08,0.004622053,4.6728463e-05,1.9356657e-13
Co285,63,3.378056862857193e-05,0.00462205,4.672314e-05,1.0207977e-18
CP17-2476,2,0.0,0.004622053,4.669599e-05,2.4086114e-05
Ho10-9201,3,4.341813308883502e-08,0.004622053,4.660584e-05,6.0944576e-06
CL75-0853,59,1.1498451613078942e-06,0.00462205,4.6604782e-05,3.0573034e-11
Ho06-9019,2,0.0,0.00462205,4.6584326e-05,1.0207977e-18
HoCP04-0822,2,0.0,0.004622053,4.6566816e-05,1.9927295e-06
Ho19-9342,2,0.0,0.004622053,4.6538644e-05,2.2883825e-05
Ho19-9305,2,0.0,0.004622053,4.6519068e-05,5.692346e-05
Ho19-9321,2,0.0,0.004622053,4.6451776e-05,8.033817e-06
Ho08-9041,2,0.0,0.004622053,4.6396126e-05,4.937034e-06
Ho80-0023,6,7.970854909444824e-08,0.00462205,4.637034e-05,1.104056e-12
Ho19-9322,2,0.0,0.004622053,4.6344067e-05,0.00010274754
Ho19-0902,2,0.0,0.004622053,4.631928e-05,4.5420464e-05
AFRI15-0003,2,0.0,0.004622053,4.6034376e-05,5.3043476e-07
H73-6110,2,0.0,0.00462205,4.599232e-05,9.217106e-13
H65-7052,2,0.0,0.00462205,4.599232e-05,9.217106e-13
Ho08-9045,5,6.396893326154895e-08,0.004622053,4.5949557e-05,6.7297844e-07
Ho11-9346,4,3.113141744393033e-08,0.004622053,4.5940364e-05,3.8347062e-07
HoCP22-755,2,0.0,0.004622053,4.5899804e-05,3.535283e-05
L20-0062,2,0.0,0.004622053,4.5879802e-05,7.329835e-06
CP69-0391,2,0.0,0.004622053,4.5866633e-05,2.2619706e-10
Ho09-9117,3,2.3364950862969636e-08,0.004622053,4.5861198e-05,1.1112022e-06
Ho97-0017,2,0.0,0.004622053,4.5847664e-05,8.970645e-08
Ho93-0006,2,0.0,0.004622053,4.5846074e-05,6.189072e-09
L80-0045,3,1.5667902530935862e-08,0.00462205,4.5799836e-05,1.0471142e-09
Ho02-0090,2,0.0,0.004622053,4.5793724e-05,6.1408414e-08
L03-0394,2,0.0,0.004622053,4.576665e-05,1.403316e-07
CP60-0012,2,0.0,0.00462205,4.5751993e-05,6.128103e-13
US05-9606,3,1.331011123539838e-08,0.00462205,4.5727822e-05,7.4186016e-07
CP79-0348,92,1.582550430612173e-05,0.004622053,4.5694076e-05,9.0818455e-09
Ho97-0009,2,0.0,0.004622053,4.567544e-05,1.4381402e-07
Ho05-9005,3,1.0362546731812472e-07,0.004622053,4.559622e-05,6.7319165e-06
Ho12-9054,3,1.1941071242915768e-08,0.004622053,4.558612e-05,5.081975e-06
L89-0139,2,0.0,0.004622053,4.5580273e-05,2.9915203e-08
L91-0272,2,0.0,0.004622053,4.55761e-05,7.030864e-08
CP88-0781,7,1.178134851897994e-07,0.004622053,4.553662e-05,4.6411078e-08
Ho88-0017,2,0.0,0.004622053,4.553662e-05,4.6411078e-08
L18-0452,2,0.0,0.004622053,4.5520428e-05,1.28328805e-08
HB99-0006,4,9.765818731466425e-08,0.004622053,4.551414e-05,6.3188536e-06
Ho99-0019,2,0.0,0.004622053,4.5501612e-05,9.826236e-07
Ho97-0015,2,0.0,0.004622053,4.548854e-05,1.7221723e-07
Ho08-9060,2,0.0,0.004622053,4.5440192e-05,6.0285475e-07
US66-47-2,9,1.336943711294225e-07,0.00462205,4.5429184e-05,7.958568e-11
CL54-0119,3,1.4294098491518525e-06,0.004622053,4.541737e-05,8.675125e-12
POJ0385,3,2.2652280051715934e-07,0.00462205,4.5412155e-05,1.0207977e-18
L83-0194,3,7.803527601879523e-09,0.004622053,4.5341334e-05,1.1860798e-09
L91-0271,2,0.0,0.00462205,4.5289227e-05,1.12382835e-07
L03-0362,2,0.0,0.004622053,4.52772e-05,1.9610975e-06
HoCP92-0654,5,4.164163414088762e-08,0.004622053,4.5205044e-05,5.9990775e-08
L84-0286,2,0.0,0.004622053,4.519359e-05,8.5114714e-11
Ho74-0015,3,2.0535598110882347e-08,0.004622053,4.512217e-05,1.1572783e-09
Ho95-0006,3,4.38092797594436e-08,0.004622053,4.5096e-05,5.135718e-08
L19-0017,2,0.0,0.004622053,4.5083754e-05,2.4461438e-05
Ho10-9206,2,0.0,0.004622053,4.5078617e-05,4.4704666e-06
HoCP07-0608,3,2.2311734682034512e-08,0.004622053,4.507284e-05,2.7104477e-06
Ho02-0653,4,3.1655616794523667e-07,0.004622053,4.5024943e-05,1.3541234e-06
Mex69-0290,15,1.1591205861805065e-07,0.00462205,4.502322e-05,2.4605094e-14
Ho99-0016,2,0.0,0.004622053,4.502024e-05,9.857516e-07
Ho73-0067,4,3.236258905303657e-08,0.004622053,4.501232e-05,8.9451536e-11
HoCP22-719,2,0.0,0.004622053,4.497888e-05,4.672388e-05
Ho87-0003,2,0.0,0.004622053,4.4961966e-05,1.1520368e-08
CP61-0046,3,2.886392813650218e-08,0.004622053,4.4864315e-05,1.922273e-11
B37256,3,3.768191527342424e-05,0.00462205,4.4843706e-05,2.3842502e-17
Ho11-9403,2,0.0,0.004622053,4.4839217e-05,4.2747347e-06
Ho19-9310,2,0.0,0.004622053,4.4834822e-05,3.0109382e-05
Ho08-9052,2,0.0,0.004622053,4.4811088e-05,2.468517e-06
L01-0306,5,1.204755193384699e-07,0.004622053,4.4793454e-05,5.918254e-07
Ho18-9258,2,0.0,0.004622053,4.478503e-05,2.867743e-05
Ho20-9047,2,0.0,0.004622053,4.4773242e-05,1.7232478e-05
Ho05-0948,2,0.0,0.004622053,4.4769342e-05,1.4651943e-07
Ho20-9020,2,0.0,0.004622053,4.4762164e-05,3.178314e-05
CP17-4022,2,0.0,0.00462205,4.474627e-05,5.2630403e-06
Ho16-9059,2,0.0,0.004622053,4.474222e-05,1.9340943e-05
Ho17-9143,2,0.0,0.004622053,4.4719338e-05,7.3145156e-06
Ho02-0856,3,5.70433336122278e-08,0.00462205,4.470152e-05,5.939668e-07
HoCP00-0944,2,0.0,0.00462205,4.470003e-05,1.1943238e-08
Ho20-9021,2,0.0,0.004622053,4.4686352e-05,5.2727682e-05
HoCP94-0829,2,0.0,0.004622053,4.4646145e-05,1.538336e-07
Ho10-0922,2,0.0,0.00462205,4.4640397e-05,5.939668e-07
IA1100,3,1.8253867306583516e-09,0.0046220473,4.4579272e-05,2.8549596e-20
CPCL01-6318,2,0.0,0.0046220473,4.4579272e-05,2.8549596e-20
CP02-1303,2,0.0,0.0046220473,4.4579272e-05,2.8549596e-20
CP01-2654,2,0.0,0.0046220473,4.4579272e-05,2.8549596e-20
CP07-1287,2,0.0,0.0046220473,4.4579272e-05,2.8549596e-20
CP90-1516,2,0.0,0.0046220473,4.4579272e-05,2.8549596e-20
HL02-3249,2,0.0,0.0046220473,4.4579272e-05,2.8549596e-20
CP28-0116,3,2.0661095732066315e-06,0.0046220473,4.4579272e-05,2.8549596e-20
CP05-1712,2,0.0,0.0046220473,4.4579272e-05,2.8549596e-20
Ho15-9350,2,0.0,0.0046220515,4.4567834e-05,1.9004814e-05
CP90-1571,2,0.0,0.004622053,4.4556204e-05,1.4300429e-07
L78-0024,2,0.0,0.004622053,4.451038e-05,3.448196e-10
Ho16-0617,2,0.0,0.004622053,4.4435885e-05,8.5887195e-06
Ho14-9260,3,4.221594807063411e-08,0.004622053,4.434638e-05,1.4583724e-05
Ho17-9166,2,0.0,0.004622053,4.430631e-05,4.021112e-05
CL41-0114,3,8.739616896491498e-05,0.004622053,4.429809e-05,7.7415505e-14
CP03-2458,2,0.0,0.004622053,4.4287302e-05,6.017377e-07
CP77-0403,30,1.466887624701485e-05,0.004622053,4.4236043e-05,5.17716e-09
CP65-0392,3,1.209318689632255e-08,0.00462205,4.4200016e-05,1.5942833e-12
Ho16-9061,2,0.0,0.004622053,4.416529e-05,2.5591227e-05
Ho05-9305,2,0.0,0.004622053,4.414155e-05,6.9765423e-07
CL61-0620,320,3.590297274058685e-05,0.004622053,4.4121905e-05,9.1789576e-11
Ho80-0012,5,2.9799435807831287e-08,0.004622053,4.409324e-05,1.2862815e-09
HoCP04-0828,2,0.0,0.004622053,4.40409e-05,1.8321205e-06
Ho16-9044,2,0.0,0.004622053,4.3982087e-05,1.50546175e-05
L90-0183,2,0.0,0.004622053,4.3897777e-05,2.1488632e-10
CP09-2285,2,0.0,0.004622053,4.3894244e-05,5.4542365e-06
Ho17-9132,2,0.0,0.004622053,4.3884764e-05,1.5006363e-05
BC3-2017,2,0.0,0.004622053,4.388473e-05,3.642644e-05
L92-0319,2,0.0,0.004622053,4.3879845e-05,1.2597053e-07
HoCP20-0513,2,0.0,0.004622053,4.3861506e-05,0.00010032603
L79-0035,2,0.0,0.004622053,4.3844833e-05,1.0786961e-11
NCo376,8,6.000959018592766e-08,0.004622053,4.3818694e-05,9.831321e-15
NCo310,26,1.344465886177204e-06,0.004622053,4.3818694e-05,9.831321e-15
US59-218-1,2,0.0,0.00462205,4.3815053e-05,8.608928e-12
Ho99-0035,2,0.0,0.004622053,4.380272e-05,7.397553e-08
B34104,4,1.536367300047914e-08,0.004622053,4.3725733e-05,7.047815e-17
Ho80-0017,2,0.0,0.004622053,4.3716027e-05,1.4971273e-09
Ho99-0036,2,0.0,0.004622053,4.3699954e-05,2.8335723e-09
Ho14-9229,2,0.0,0.0046220487,4.369794e-05,1.6151447e-05
Ho09-9133,3,3.030141826343424e-08,0.00462205,4.361659e-05,1.0089642e-06
Ho80-0015,2,0.0,0.004622053,4.3564705e-05,1.2854022e-09
CP53-0001,7,4.061485370243645e-08,0.004622053,4.3533375e-05,8.973545e-13
ROC05,3,5.47615996993045e-09,0.004622053,4.3523425e-05,1.2010332e-12
HoCP03-0722,2,0.0,0.004622053,4.351026e-05,8.390745e-08
L13-0259,2,0.0,0.00462205,4.350817e-05,2.468517e-06
CP33-0229,5,6.828282039350597e-06,0.004622053,4.345938e-05,1.1900577e-13
CP33-0224,22,8.156951662385836e-05,0.004622053,4.345938e-05,1.1900577e-13
HoCP94-0821,2,0.0,0.004622053,4.345272e-05,6.199938e-08
Ho99-0020,2,0.0,0.00462205,4.343745e-05,9.515808e-08
CP87-1475,87,2.0617691916413605e-05,0.004622053,4.3417294e-05,2.2971944e-09
L73-0052,2,0.0,0.004622053,4.340858e-05,6.7268406e-11
Ho20-9029,2,0.0,0.004622053,4.339431e-05,9.0617665e-05
Ho80-0024,11,1.3202213722252054e-06,0.004622053,4.3372773e-05,5.2285964e-10
Ho76-0083,2,0.0,0.004622053,4.334205e-05,2.3418807e-09
CP77-0414,23,6.4161577029153705e-06,0.004622053,4.3328524e-05,4.9901576e-09
Ho72-0100,3,1.89688140750377e-08,0.004622053,4.3180225e-05,7.559787e-11
Ho17-9133,2,0.0,0.004622053,4.316046e-05,1.6660773e-05
Ho10-9221,3,1.220727341433303e-08,0.004622053,4.3080403e-05,5.0842827e-06
Ho08-9039,14,3.872539195981517e-07,0.004622053,4.3054155e-05,3.0787585e-06
CP77-0313,2,0.0,0.00462205,4.304776e-05,3.986193e-09
US66-61-9,3,1.0092867874789135e-08,0.00462205,4.3035e-05,2.9422532e-12
CP80-0358,2,0.0,0.004622053,4.296971e-05,2.0394184e-09
Ho90-0013,2,0.0,0.004622053,4.2944946e-05,1.3055013e-07
CP75-1283,3,9.494748383076512e-07,0.004622053,4.2869415e-05,2.5980127e-09
EPC72174,3,2.740386264576955e-07,0.004622053,4.2830354e-05,1.1198351e-13
Ho01-0074,4,3.7876773717471224e-08,0.004622053,4.2812793e-05,9.2213423e-07
Ho13-9106,3,3.065888520836779e-08,0.004622053,4.2804906e-05,6.0211764e-06
CP88-0773,2,0.0,0.004622053,4.278331e-05,3.1504563e-08
Ho83-0006,3,2.7989258910565695e-08,0.004622053,4.2696796e-05,2.1867635e-08
Ho99-0006,3,4.4844036040103674e-08,0.004622053,4.2690433e-05,2.6354948e-07
HoCP93-0729,2,0.0,0.004622053,4.2599255e-05,6.0433706e-08
HoCP94-0803,2,0.0,0.004622053,4.2599255e-05,6.0433706e-08
Ho08-9021,3,1.2511502944789754e-08,0.00462205,4.2567674e-05,1.6039694e-07
Ho09-9102,3,2.6562039678879046e-08,0.004622053,4.255544e-05,7.196803e-07
LCP84-0257,2,0.0,0.00462205,4.2554024e-05,2.2561629e-08
CP78-1140,3,9.92554038958815e-09,0.00462205,4.251432e-05,1.4182827e-09
Ho19-9307,2,0.0,0.004622053,4.2504525e-05,2.0264892e-05
Ho19-9304,2,0.0,0.004622053,4.2488806e-05,3.068696e-05
CP12-2422,2,0.0,0.00462205,4.2486387e-05,2.468517e-06
CP58-0015,2,0.0,0.004622053,4.2472486e-05,3.503076e-12
Ho18-9217,2,0.0,0.004622053,4.2438423e-05,7.4199993e-06
HoCP97-0611,2,0.0,0.00462205,4.2320855e-05,9.242531e-09
CP10-2419,2,0.0,0.00462205,4.231785e-05,3.2980586e-06
Ho19-9309,2,0.0,0.004622053,4.2311407e-05,4.98472e-05
CP62-0284,2,0.0,0.004622053,4.230099e-05,2.909108e-10
CP62-0325,2,0.0,0.004622053,4.230099e-05,2.909108e-10
L05-0445,4,8.065846657245856e-08,0.004622053,4.227104e-05,1.7797879e-06
HoCP04-0827,13,6.561438112839824e-07,0.004622053,4.227022e-05,7.551343e-07
Ho16-9045,2,0.0,0.004622053,4.2260148e-05,2.0171594e-05
Ho05-9008,4,1.976334829123516e-07,0.004622053,4.2225598e-05,1.7322981e-07
Ho15-0531,2,0.0,0.004622053,4.2207084e-05,6.7193587e-06
Ho20-9055,2,0.0,0.004622053,4.220578e-05,2.8060484e-05
CP50-0038,4,7.255150080709427e-08,0.004622053,4.2169344e-05,7.180595e-14
Tuc72-0016,2,0.0,0.004622053,4.2168616e-05,2.667598e-10
Ho18-9247,2,0.0,0.004622053,4.2163752e-05,2.5722198e-05
CP69-0349,3,1.8532563217377174e-07,0.004622053,4.213791e-05,8.945455e-11
CP69-0348,2,0.0,0.004622053,4.213791e-05,8.945455e-11
CP69-0347,2,0.0,0.004622053,4.213791e-05,8.945455e-11
L82-0112,2,0.0,0.004622053,4.2134845e-05,3.5100983e-10
Ho04-9101,2,0.0,0.004622053,4.210982e-05,6.9266525e-07
Ho77-0010,6,1.2342871968940017e-07,0.004622053,4.207673e-05,3.2857832e-09
Ho18-0878,2,0.0,0.004622053,4.2064446e-05,2.531054e-05
F36-0819,53,6.980104080867022e-05,0.004622053,4.2033636e-05,7.238789e-14
Ho21-0656,2,0.0,0.004622053,4.1963754e-05,0.00011241092
CP14-2567,2,0.0,0.00462205,4.196052e-05,4.8701386e-06
Ho01-0039,5,1.212513183190822e-07,0.004622053,4.1944313e-05,2.7064195e-06
HoCP99-0823,2,0.0,0.00462205,4.19249e-05,1.6226447e-07
Ho00-0010,2,0.0,0.00462205,4.1904932e-05,4.1895323e-08
Ho89-0007,2,0.0,0.004622053,4.190439e-05,6.757091e-08
CP87-0661,10,8.492720553476829e-07,0.004622053,4.190439e-05,6.757091e-08
Ho87-0029,2,0.0,0.004622053,4.190439e-05,6.757091e-08
CP83-0646,3,1.1826984724905287e-08,0.00462205,4.1880354e-05,2.5372497e-08
L17-0405,2,0.0,0.00462205,4.18625e-05,3.4139487e-06
Ho04-9118,2,0.0,0.004622053,4.185131e-05,1.1243353e-06
CP15-2281,2,0.0,0.00462205,4.1841184e-05,4.8701386e-06
L93-0371,2,0.0,0.004622053,4.1820967e-05,1.5529396e-07
Ho17-9116,2,0.0,0.004622053,4.1819614e-05,1.6703736e-05
Ho17-9115,2,0.0,0.004622053,4.1819614e-05,1.6703736e-05
CP09-2408,2,0.0,0.0046220473,4.180327e-05,2.8549596e-20
CPCL02-2499,2,0.0,0.0046220473,4.180327e-05,2.8549596e-20
B71941,2,0.0,0.0046220473,4.180327e-05,2.8549596e-20
CP05-1672,2,0.0,0.0046220473,4.180327e-05,2.8549596e-20
CP95-1873,2,0.0,0.0046220473,4.180327e-05,2.8549596e-20
IA1583,3,5.47615996993045e-09,0.0046220473,4.180327e-05,2.8549596e-20
CP01-2625,2,0.0,0.0046220473,4.180327e-05,2.8549596e-20
L94-0436,2,0.0,0.0046220473,4.180327e-05,2.8549596e-20
CP00-2081,2,0.0,0.0046220473,4.180327e-05,2.8549596e-20
CP05-1663,2,0.0,0.0046220473,4.180327e-05,2.8549596e-20
CP0001,3,5.213435017026313e-08,0.00462205,4.180051e-05,1.2431647e-17
ROC01,2,0.0,0.004622053,4.1745367e-05,1.5290305e-10
CP59-0050,4,3.3277035527135013e-06,0.004622053,4.173844e-05,2.1130679e-11
Ho17-0721,2,0.0,0.004622053,4.1702566e-05,8.452312e-06
HoCP20-0564,2,0.0,0.004622053,4.1691448e-05,2.5346199e-06
CP91-0529,2,0.0,0.004622053,4.1653984e-05,1.8927263e-07
Ho15-0975,2,0.0,0.004622053,4.165044e-05,1.1246374e-05
Ho94-0851,3,3.7876773717471224e-08,0.004622053,4.1624764e-05,6.790973e-08
CP78-0359,3,1.422280426766065e-08,0.004622053,4.1616462e-05,3.3523386e-09
Ho15-9317,2,0.0,0.004622053,4.1596264e-05,5.7109523e-06
Ho20-9051,2,0.0,0.004622053,4.1584346e-05,4.4873013e-05
US70-16-3,4,1.0301511792931706e-05,0.004622053,4.155097e-05,1.1323208e-09
Ho05-9301,2,0.0,0.004622053,4.154693e-05,1.117674e-06
Ho17-9151,2,0.0,0.004622053,4.1526953e-05,1.6250286e-05
Ho18-9249,2,0.0,0.004622053,4.148322e-05,2.768054e-05
Ho18-9248,2,0.0,0.004622053,4.148322e-05,2.768054e-05
Ho94-0863,6,5.409533514466602e-07,0.004622053,4.145474e-05,2.7012044e-07
Ho94-0862,2,0.0,0.004622053,4.145474e-05,2.7012044e-07
Ho94-0864,8,1.5446357792825438e-07,0.004622053,4.145474e-05,2.7012044e-07
Ho05-9514,6,5.359957100381507e-08,0.0046220515,4.136291e-05,2.3459372e-06
Ho81-0006,2,0.0,0.004622053,4.1362528e-05,3.7175054e-09
Ho20-9037,2,0.0,0.004622053,4.1337502e-05,0.00016700962
Ho08-9009,2,0.0,0.00462205,4.1318293e-05,2.4183986e-05
Ho08-9008,2,0.0,0.00462205,4.1318293e-05,2.4183986e-05
Ho81-0001,3,8.518471261709237e-09,0.004622053,4.130307e-05,1.8536341e-09
CL49-0032,3,5.9416752264951356e-06,0.00462205,4.1291958e-05,2.3034507e-13
Co419,6,1.5926498520002497e-07,0.004622053,4.1279545e-05,1.816338e-15
HoL15-0993,2,0.0,0.00462205,4.1238105e-05,3.5187652e-06
Ho87-0019,2,0.0,0.004622053,4.1223426e-05,3.6914827e-08
US65-15-6,3,5.0198134537993155e-09,0.00462205,4.1220115e-05,8.209988e-15
Ho03-0116,2,0.0,0.004622053,4.119847e-05,7.2677366e-08
HoCP20-0574,2,0.0,0.004622053,4.118585e-05,2.1363709e-05
L71-0094,3,7.073373442523234e-09,0.004622053,4.117878e-05,1.9950557e-11
CP69-0363,2,0.0,0.004622053,4.1166066e-05,1.3284974e-11
Ho10-9231,2,0.0,0.004622053,4.1163206e-05,2.547268e-06
CP81-0304,2,0.0,0.004622053,4.1132404e-05,3.7953014e-09
H240,3,1.09523199398609e-08,0.00462205,4.1122803e-05,2.3842502e-17
CP63-0310,3,1.2913088198729383e-07,0.004622053,4.1106086e-05,2.0949488e-12
L07-0055,2,0.0,0.00462205,4.110283e-05,5.5657426e-07
Ho07-0617,9,2.5657445235083287e-07,0.004622053,4.1067924e-05,7.6786796e-07
Ho18-9233,2,0.0,0.004622053,4.1064126e-05,2.2837956e-05
CP03-1629,2,0.0,0.004622053,4.100304e-05,1.4984914e-07
Ho97-0692,2,0.0,0.00462205,4.0972023e-05,1.6347255e-07
N55-0805,7,3.7298732991075667e-07,0.004622053,4.0942654e-05,1.1978171e-13
Ho17-9108,2,0.0,0.004622053,4.0902967e-05,9.643971e-05
Ho16-9046,2,0.0,0.004622053,4.089917e-05,1.3422007e-05
US05-9605,2,0.0,0.00462205,4.0866293e-05,1.8060031e-07
Ho02-0142,4,3.5458135982935346e-08,0.004622053,4.0820672e-05,5.79422e-07
Ho87-0001,2,0.0,0.004622053,4.081327e-05,3.6056523e-08
CP60-0006,2,0.0,0.00462205,4.0745123e-05,1.9072965e-11
Ho18-9232,2,0.0,0.00462205,4.0729596e-05,2.3759978e-06
H40-1179,3,6.845200406502272e-09,0.00462205,4.0706196e-05,8.620778e-15
HoCP96-0524,2,0.0,0.004622053,4.065633e-05,2.258666e-08
CP98-1023,2,0.0,0.00462205,4.0647054e-05,6.766362e-09
Ho20-9039,2,0.0,0.004622053,4.064642e-05,1.3770891e-05
L18-0478,2,0.0,0.00462205,4.0615538e-05,2.8132783e-06
Ho94-0850,5,1.3065749726592912e-07,0.004622053,4.0604053e-05,7.0204226e-07
Ho20-9032,2,0.0,0.004622053,4.052868e-05,0.00012386101
Ho20-9033,2,0.0,0.004622053,4.052868e-05,0.00012386101
HoCP98-0740,2,0.0,0.004622053,4.0518815e-05,1.0900105e-06
Ho95-0985,13,4.977051162313728e-07,0.004622053,4.050171e-05,2.8225622e-07
B3337,2,5.932506930150794e-09,0.004619771,4.04965e-05,6.2153584e-15
B3353,2,1.894266824820079e-05,0.004619771,4.04965e-05,6.2153584e-15
CP50-0037,3,5.4457370168847774e-08,0.004622053,4.0488885e-05,1.4201235e-13
Ho73-0028,3,8.510865789901345e-09,0.004622053,4.0457533e-05,1.5334532e-10
CP11-1865,2,0.0,0.00462205,4.0452018e-05,3.37494e-07
HoCP93-0703,2,0.0,0.004622053,4.043085e-05,2.9468486e-08
CP09-2403,2,0.0,0.0046220473,4.0415267e-05,2.8549596e-20
CPCL02-6814,2,0.0,0.0046220473,4.0415267e-05,2.8549596e-20
CPCL01-6423,2,0.0,0.0046220473,4.0415267e-05,2.8549596e-20
B70734,2,0.0,0.0046220473,4.0415267e-05,2.8549596e-20
CP00-1031,2,0.0,0.0046220473,4.0415267e-05,2.8549596e-20
CP10-2034,2,0.0,0.0046220473,4.0415267e-05,2.8549596e-20
CP07-2558,2,0.0,0.0046220473,4.0415263e-05,2.8549596e-20
C278,3,9.126933875336363e-09,0.0046220473,4.0415263e-05,2.8549596e-20
H27-8101,3,6.388853446281928e-09,0.0046220473,4.0415263e-05,2.8549596e-20
L12-0212,2,0.0,0.004622053,4.0412113e-05,6.877659e-07
Ho94-0017,2,0.0,0.004622053,4.0405543e-05,2.4094744e-08
L92-0337,2,0.0,0.00462205,4.0400515e-05,1.1139547e-08
Ho20-9059,2,0.0,0.004622053,4.0385818e-05,6.999853e-05
Ho74-0005,9,3.442309832735191e-07,0.004622053,4.0363004e-05,1.1158853e-09
Ho08-9502,2,0.0,0.004622053,4.035474e-05,2.861838e-06
N12,2,0.0,0.004622053,4.0333613e-05,1.1419495e-13
HoCP93-0708,2,0.0,0.004622053,4.0330528e-05,1.947013e-08
L90-0225,2,0.0,0.004622053,4.033e-05,1.8523141e-07
CP69-0392,2,0.0,0.00462205,4.03229e-05,6.359599e-14
CP69-0361,2,0.0,0.00462205,4.03229e-05,6.359599e-14
L68-0064,2,0.0,0.00462205,4.03229e-05,6.359599e-14
Ho19-9317,2,0.0,0.004622053,4.031218e-05,1.1715242e-05
CB45-0003,2,0.0,0.004622053,4.0272043e-05,1.6451754e-15
Ho15-9340,2,0.0,0.004622053,4.025544e-05,6.064778e-06
Ho08-9048,10,3.1995676863516564e-07,0.004622053,4.0253493e-05,3.4271545e-06
Ho19-9338,2,0.0,0.004622053,4.020699e-05,5.534525e-06
Ho17-9114,2,0.0,0.004622053,4.0155224e-05,0.00010962699
Ho17-0775,2,0.0,0.004622053,4.0155224e-05,0.00010962699
CP83-0623,2,0.0,0.004622053,4.015199e-05,2.4043658e-08
Ho18-0877,2,0.0,0.004622053,4.0140734e-05,6.441902e-06
Ho09-9126,3,1.8253867306583516e-09,0.00462205,4.0117855e-05,1.0207977e-18
Ho17-0736,2,0.0,0.004622053,4.0113366e-05,1.7621342e-05
CP31-0432,4,3.0283497835625894e-05,0.004622053,4.0101575e-05,9.614513e-15
CP55-0023,2,0.0,0.00462205,4.0067676e-05,1.029748e-13
CP56-0012,4,1.1636839936102206e-08,0.00462205,4.0067676e-05,1.029748e-13
HoCP20-0575,2,0.0,0.004622053,3.999796e-05,2.2464714e-05
CP77-0402,14,1.7965385268325917e-06,0.004622053,3.998473e-05,7.972386e-09
