katz_centrality,vertex
0.00462205,CP97-2112
0.004622053,LCP83-0137
0.00462205,CP13-1840
0.004622053,HoCP19-0909
0.0046220473,CPCL14-4018
0.00462205,CP95-1884
0.004622053,CP07-1309
0.004622053,CP16-1092
0.004622053,CP15-2120
0.00462205,CP01-1732
0.004622053,Ho12-0645
0.004622053,L89-0162
0.0046220473,CP12-1498
0.00462205,CP13-1173
0.004622053,CP17-1019
0.00462205,CP07-2203
0.004622053,CP11-2145
0.00462205,CP99-1599
0.0046220473,CPCL05-1300
0.00462205,CP03-1441
0.00462205,CP96-1044
0.0046220473,CPCL06-3172
0.00462205,CP17-4490
0.004622053,CP17-1898
0.004622053,CP07-2478
0.004622053,L79-0027
0.00462205,CP15-1359
0.0046220473,CPCL02-6021
0.004622053,L78-0024
0.0046220515,CP12-1529
0.0046220473,CP16-1025
0.0046220473,CP93-1005
0.00462205,CP17-2400
0.004622053,CP96-1493
0.00462205,CP94-2015
0.0046220473,CP92-1119
0.004622053,CP10-2463
0.004622053,L61-0063
0.00462205,CPCL06-3216
0.0046220515,CP15-1447
0.004622053,LCP86-0427
0.0046220473,CP03-1797
0.004622053,CP19-4294
0.00462205,CP94-1036
0.00462205,CP19-1299
0.0046220473,CP06-2245
0.004622053,CP14-2220
0.00462205,CP91-1032
0.004622053,L94-0440
0.0046220515,CP19-2435
0.0046220473,CP19-1499
0.00462205,CP97-1395
0.004622053,HoCP98-0702
0.00462205,CP14-1467
0.004622053,CP15-2311
0.00462205,CP09-1562
0.004622053,CP13-1923
0.00462205,CP13-1519
0.004622053,CP04-1950
0.004622053,HoCP95-0949
0.004622053,HoCP20-0560
0.00462205,CP17-1419
0.00462205,CP13-1284
0.00462205,CP14-1967
0.004622053,US66-92-4
0.00462205,CP09-1247
0.004622053,CP16-1827
0.00462205,CP06-2397
0.004622053,CP06-2750
0.004622053,CP19-1093
0.004622053,CP15-2433
0.004622053,CP17-1351
0.0046220473,CP99-1231
0.0046220473,CP12-2324
0.00462205,Ho10-0912
0.004622053,CP08-1968
0.0046220473,CP11-1863
0.004622053,CP15-1943
0.00462205,CP12-2204
0.00462205,CPCL06-3460
0.004622053,L89-0099
0.00462205,CP16-1584
0.004622053,HoCP19-0953
0.00462205,CP07-2274
0.004622053,CP98-1251
0.00462205,CP05-1505
0.0046220473,CP19-4380
0.004622053,CP00-2117
0.004622053,CP18-4463
0.00462205,CP17-1598
0.00462205,CP08-2349
0.00462205,CP14-1203
0.004622053,CP16-2013
0.004622053,CP13-2213
0.004622053,L89-0112
0.004622053,CP17-4743
0.004622053,CP16-2254
0.004622053,CP97-2205
0.004622053,AFRI15-0003
0.004622053,CP98-1657
0.00462205,CP00-1864
0.00462205,CP95-1747
0.004622053,LCP86-0407
0.00462205,CP18-2301
0.004622053,CP08-2024
0.0046220473,CP18-4758
0.004622053,L93-0366
0.004622053,CP02-1434
0.004622053,LCP82-0083
0.00462205,CP15-1476
0.004622053,CP09-1101
0.004622053,LCP84-0239
0.00462205,CP18-1388
0.00462205,HoCP11-0545
0.004622053,CP16-4677
0.004622053,CP15-2492
0.004622053,CP17-4623
0.00462205,CP97-1218
0.0046220473,CP14-4581
0.004622053,CP02-1049
0.0046220473,CP97-1559
0.004622053,CP19-4304
0.00462205,CP15-1253
0.004622053,L88-0032
0.004622053,CP16-1738
0.00462205,CP14-1922
0.004622053,CP77-0414
0.00462205,CP92-1908
0.004622053,CP14-1448
0.0046220473,CP92-1048
0.00462205,CP07-2196
0.0046220473,CP07-1913
0.00462205,CP01-1973
0.00462205,CP17-1039
0.0046220473,CP95-1825
0.00462205,CP17-4803
0.004622053,CP03-1838
0.00462205,CPCL06-3315
0.0046220473,CP10-1262
0.0046220473,CP19-4234
0.00462205,Ho03-0016
0.00462205,CP15-4075
0.00462205,CP16-1564
0.004622053,CP97-1234
0.00462205,CP11-2432
0.004622053,HoCP08-0724
0.004622053,Ho11-0524
0.00462205,CP03-1505
0.004622053,Ho01-0040
0.004622053,CP16-1107
0.004622053,CP88-0729
0.00462205,CP15-2198
0.00462205,CP17-2057
0.00462205,CP19-1734
0.0046220473,CP98-2024
0.004622053,HoCP01-0500
0.004622053,CP03-1344
0.00462205,CP13-4125
0.00462205,CP95-2040
0.0046220473,CP13-2443
0.0046220473,CP97-1302
0.00462205,CP97-1910
0.004622053,Ho00-0017
0.0046220473,CP14-4282
0.00462205,CP16-1631
0.00462205,CP93-1726
0.004622053,CP89-0839
0.004622053,CP17-1794
0.00462205,CP07-1067
0.004622053,CP14-1129
0.004622053,CP17-2263
0.00462205,CP16-2038
0.004622053,CP14-1413
0.004622053,CP01-1329
0.0046220473,CP11-1693
0.004622053,HoCP92-0654
0.0046220473,CP94-1387
0.004622053,CP01-2622
0.004622053,CP15-1190
0.0046220487,CP06-2319
0.00462205,CP98-3021
0.00462205,CP00-1059
0.004622053,CP80-0350
0.00462205,CP12-1765
0.004622053,CP88-0700
0.004622053,CP06-2720
0.00462205,CP19-1762
0.00462205,CP01-2432
0.004622053,L05-0439
0.00462205,CP19-1945
0.004622053,Ho87-0001
0.00462205,CP97-1815
0.004622053,CP96-1317
0.004622053,CP00-1537
0.004622053,HoL14-0857
0.004622053,CP87-0641
0.004622053,CP01-1750
0.00462205,CP17-1593
0.0046220473,CP01-1494
0.004622053,CP11-1012
0.004622053,L60-0024
0.00462205,CP14-4413
0.0046220473,CP14-2540
0.00462205,CP13-1356
0.00462205,CP12-1482
0.0046220487,US0785
0.004622053,CP97-1968
0.004622053,Ho90-0013
0.004622053,CP99-2097
0.0046220473,CP95-1645
0.0046220473,CP94-1668
0.004622053,Ho06-9608
0.004622053,CP18-2371
0.004622053,CP19-1632
0.00462205,CP94-1479
0.0046220473,CP01-2066
0.004622053,CP17-1369
0.0046220473,CP10-1018
0.004622053,CP00-1303
0.00462205,CP10-1529
0.00462205,CP96-1548
0.004622053,CP92-1442
0.004622053,Ho17-0717
0.00462205,CP15-4828
0.004622053,CP01-2226
0.004622053,L02-0328
0.004622053,CP06-3114
0.00462205,CP06-2780
0.004622053,CP11-2504
0.004622053,CP14-4490
0.00462205,CP10-1947
0.004622053,L84-0250
0.0046220473,CP95-1412
0.00462205,CP11-1200
0.004622053,CP10-2070
0.004622053,Ho09-0820
0.004622053,CP14-4443
0.00462205,CP12-1884
0.0046220473,CP94-2051
0.00462205,CP12-1863
0.004622053,CP97-2199
0.004622053,LCP83-0135
0.004622053,CP15-1156
0.004622053,HoCP20-0548
0.004622053,CP70-0300
0.00462205,CP02-1758
0.00462205,CP91-1252
0.004622053,CP87-0633
0.004622053,CP00-1399
0.0046220487,CP09-1391
0.00462205,CP13-1615
0.004622053,Ho10-0939
0.004622053,Ho16-0682
0.004622053,CP15-4708
0.004622053,CP16-4474
0.00462205,CP92-1324
0.0046220473,CP93-1137
0.004622053,CP03-1908
0.004622053,HoCP04-0850
0.00462205,CP97-1172
0.004622053,CP06-2348
0.00462205,CP16-2027
0.004622053,CP04-1066
0.004622053,CP03-1118
0.00462205,CP13-4130
0.004622053,L18-0447
0.004622053,CP01-1881
0.00462205,CP11-2281
0.004622053,CP01-2337
0.0046220487,CP06-2293
0.00462205,CP11-2275
0.0046220473,CP19-4012
0.00462205,CP12-1677
0.004622053,CP16-1942
0.00462205,CP13-4087
0.0046220473,CP15-4751
0.00462205,CP17-1059
0.00462205,CP11-1481
0.00462205,CP14-2070
0.004622053,Ho18-9231
0.00462205,CP18-1682
0.004622053,CP04-1456
0.004622053,CP92-1367
0.00462205,CP96-1615
0.004622053,CP04-1945
0.004622053,Ho16-0677
0.00462205,L79-1002
0.004622053,CP15-4516
0.0046220487,CP09-1143
0.00462205,CP11-1989
0.00462205,CP00-1873
0.00462205,CP97-1707
0.004622053,CP16-1100
0.00462205,CP18-4793
0.00462205,CP99-1576
0.00462205,CP01-1455
0.004622053,L84-0234
0.00462205,L13-0260
0.004622053,CP16-1549
0.004622053,HoCP19-0921
0.004622053,CP03-2368
0.004622053,CP16-4422
0.004622053,HoCP14-0906
0.00462205,CP92-1132
0.004622053,CP02-2001
0.00462205,CP01-2079
0.004622053,CP01-2310
0.00462205,CP95-1892
0.00462205,L05-0474
0.004622053,CP01-1229
0.0046220473,CP98-1818
0.0046220473,CP06-2189
0.00462205,CP16-1538
0.004622053,Ho02-0092
0.00462205,CP14-4223
0.004622053,CP19-1918
0.004622053,CP16-4762
0.004622053,Ho99-0016
0.00462205,CP99-1466
0.0046220473,CPCL02-6365
0.004622053,CP14-1663
0.004622053,L02-0360
0.00462205,CP07-1241
0.004622053,CP16-1949
0.00462205,CP17-4133
0.004622053,CP04-2082
0.00462205,CP93-1067
0.00462205,CP01-2169
0.00462205,CP07-1422
0.00462205,CP09-2315
0.004622053,CP15-4184
0.004622053,CP02-1733
0.004622053,CP04-1613
0.004622053,Ho20-9012
0.004622053,HoCP05-0908
0.00462205,CP10-1560
0.00462205,CP02-2170
0.00462205,CP16-1123
0.004622053,CP01-1291
0.004622053,CP14-1719
0.004622053,HoCP95-0960
0.00462205,CPCL05-1173
0.004622053,CP16-2473
0.004622053,CP01-2573
0.0046220487,CP10-2175
0.00462205,CP14-2129
0.00462205,CP99-1182
0.00462205,CPCL06-3406
0.00462205,CP10-1700
0.004622053,CP03-1096
0.004622053,CP11-2343
0.00462205,CP98-1710
0.00462205,CP12-1424
0.004622053,CP16-1286
0.00462205,CP95-1236
0.0046220487,CP06-2300
0.00462205,CP16-4774
0.004622053,CP77-0308
0.00462205,CP94-2110
0.00462205,CP96-1344
0.004622053,CP19-1908
0.00462205,CP15-2022
0.00462205,CP10-1999
0.00462205,Ho09-9132
0.00462205,CPCL06-3300
0.004622053,CP98-1642
0.00462205,CP14-2320
0.004622053,CP96-1584
0.0046220473,CP98-1888
0.004622053,CPCL01-6605
0.004622053,CP02-2018
0.00462205,CP17-2114
0.0046220473,CP19-1496
0.004622053,L90-0228
0.00462205,CP07-2217
0.00462205,CP97-1893
0.004622053,CP01-2469
0.00462205,CP16-2168
0.0046220473,CP12-1018
0.004622053,CP14-1857
0.004622053,CP01-2433
0.00462205,CP95-1971
0.004622053,HoCP99-0825
0.00462205,CP03-1528
0.004622053,CP15-1928
0.004622053,CP14-1358
0.004622053,CP16-1136
0.00462205,CPCL06-3330
0.004622053,CP17-2435
0.004622053,HoCP13-0735
0.00462205,CP16-2329
0.00462205,CP99-1635
0.00462205,CP99-1755
0.004622053,CP17-1816
0.004622053,CP17-4655
0.004622053,CP17-2308
0.0046220515,L94-0439
0.0046220473,CP93-1585
0.00462205,CP16-1434
0.00462205,CP15-4519
0.004622053,CP90-1331
0.00462205,CP15-4260
0.00462205,CP92-1700
0.004622053,CP99-1054
0.0046220473,CP97-1319
0.004622053,L20-0061
0.004622053,CP15-2015
0.004622053,CP99-1077
0.00462205,CP12-1770
0.00462205,CP17-1020
0.004622053,CP11-2386
0.004622053,CP02-1632
0.004622053,CP04-1095
0.0046220473,CP16-1021
0.004622053,Ho76-0116
0.004622053,CP17-2477
0.004622053,CP19-2251
0.0046220473,CP95-1111
0.00462205,CP11-2267
0.004622053,CP03-1428
0.004622053,CP11-2408
0.004622053,CP03-1946
0.0046220473,CPCL13-4040
0.0046220473,CP92-1117
0.00462205,CPCL13-4014
0.004622053,CP04-1902
0.004622053,Ho96-0016
0.004622053,CP18-4513
0.004622053,CP03-1525
0.00462205,CP95-1200
0.0046220473,CP94-1610
0.00462205,CP15-4730
0.00462205,CPCL06-3379
0.00462205,CP01-2187
0.00462205,CP99-1437
0.004622053,CP96-1244
0.00462205,CP94-2115
0.00462205,CP01-1121
0.0046220473,CPCL02-2239
0.00462205,CP10-2399
0.0046220473,CP01-1026
0.004622053,HoCP00-0905
0.004622053,HoCP14-0830
0.004622053,CP15-1592
0.00462205,L89-0109
0.004622053,CP96-1073
0.00462205,CP01-1020
0.00462205,CP09-1210
0.0046220487,CP09-1386
0.0046220473,CP13-1093
0.00462205,CP10-1068
0.004622053,CP93-1761
0.004622053,LCP83-0125
0.004622053,CP01-2646
0.00462205,CP14-1166
0.00462205,CP11-2308
0.00462205,CP10-2439
0.004622053,CP07-1484
0.00462205,CPCL13-4033
0.004622053,CP06-2757
0.004622053,CP91-1874
0.0046220473,CP16-1913
0.00462205,CP18-1339
0.00462205,CPCL01-7121
0.00462205,CP14-1539
0.004622053,CP01-2213
0.004622053,L17-0414
0.0046220473,Ho04-9087
0.004622053,CP16-2419
0.00462205,CP10-2130
0.004622053,CP90-0938
0.004622053,CP17-1359
0.00462205,CP15-1794
0.004622053,CP14-2364
0.00462205,CP12-1897
0.00462205,CP16-1760
0.004622053,CP04-1256
0.0046220473,CP14-4219
0.004622053,HoCP10-0905
0.004622053,CP01-1874
0.004622053,Ho13-0717
0.004622053,Ho12-0611
0.004622053,CP90-0951
0.00462205,CP17-2488
0.00462205,CP15-1060
0.00462205,CP94-1293
0.004622053,Ho78-0002
0.004622053,CP01-1559
0.004622053,CP13-1210
0.00462205,CP17-1547
0.004622053,Ho20-9046
0.00462205,CP99-1390
0.004622053,Ho12-9054
0.0046220473,CP18-4089
0.004622053,CP17-2362
0.004622053,CP16-1552
0.0046220473,CP11-1691
0.0046220473,CP99-1566
0.0046220515,Ho14-9224
0.00462205,Ho03-0035
0.004622053,CP19-1066
0.00462205,CP95-1194
0.004622053,CP17-2359
0.00462205,CP12-2100
0.004622053,CP02-1610
0.00462205,CP94-1974
0.00462205,CP04-1015
0.0046220473,CP10-1423
0.00462205,CP02-1565
0.004622053,L85-0353
0.00462205,CP90-0948
0.00462205,CP11-1803
0.004622053,CP03-1322
0.00462205,Ho01-0007
0.004622053,HoCP99-0873
0.0046220473,CP11-2188
0.00462205,CP06-2701
0.0046220473,CP09-2183
0.00462205,CP17-2099
0.004622053,CP12-1916
0.00462205,CP06-2893
0.00462205,CP16-1122
0.004622053,CP14-2009
0.00462205,CP11-1453
0.0046220473,CP15-2129
0.004622053,CP17-1789
0.0046220473,CP98-1921
0.004622053,HoCP19-0901
0.004622053,CP16-2455
0.00462205,CP11-2173
0.0046220473,CP09-1667
0.004622053,HoCP02-0624
0.0046220473,CP96-1515
0.0046220487,CP06-2310
0.00462205,CP94-1891
0.004622053,CP15-1300
0.004622053,CP17-1679
0.004622053,CP98-1622
0.00462205,CP97-2116
0.0046220473,CP93-1469
0.0046220473,CP97-1275
0.004622053,H96-291
0.004622053,Ho16-9033
0.00462205,CP13-1678
0.004622053,CP14-2431
0.00462205,CP12-1509
0.00462205,CP09-2057
0.00462205,CP18-1407
0.0046220473,CP18-2432
0.00462205,CP01-2017
0.00462205,CP97-1442
0.004622053,CP15-1922
0.004622053,L98-0190
0.004622053,CP18-4133
0.004622053,HoCP14-0823
0.004622053,CP04-1107
0.00462205,CPCL13-4046
0.004622053,CP13-2231
0.0046220473,CP92-1860
0.004622053,CP03-2207
0.004622053,CP14-2198
0.00462205,CP14-4587
0.004622053,CP04-1885
0.004622053,L05-0473
0.0046220473,CP95-1682
0.004622053,L78-0067
0.0046220473,CP09-2181
0.0046220473,CP12-1491
0.004622053,CP17-1889
0.00462205,Ho94-0095
0.0046220473,CPCL05-1110
0.004622053,HoCP03-0746
0.00462205,CP98-1834
0.004622053,Ho90-0010
0.004622053,L02-0326
0.0046220487,CP02-1782
0.00462205,CP97-1105
0.004622053,CP01-2429
0.0046220473,CP11-1413
0.004622053,CP19-1278
0.0046220473,CP06-2886
0.00462205,CP15-1393
0.0046220473,CP15-1847
0.00462205,CP13-4154
0.00462205,CP13-4134
0.004622053,L99-0218
0.004622053,CP19-1280
0.00462205,CP14-1062
0.004622053,CP13-1333
0.00462205,CP00-2154
0.004622053,L14-0281
0.00462205,CP17-4788
0.0046220473,CP94-1407
0.004622053,CP19-1208
0.00462205,CP12-2182
0.0046220473,CP97-1277
0.004622053,CP18-4390
0.004622053,CP01-2479
0.004622053,CP15-2200
0.004622053,CP16-2282
0.00462205,CPCL06-3440
0.004622053,Ho13-9148
0.0046220473,CP11-1179
0.00462205,CP00-1673
0.004622053,CP18-1028
0.00462205,H240
0.004622053,CP17-4280
0.00462205,CP13-1681
0.004622053,HoCP13-0774
0.00462205,CP03-1478
0.00462205,CP94-1001
0.004622053,CP97-1646
0.00462205,CP01-2690
0.0046220473,CP10-1451
0.00462205,CP10-1147
0.004622053,CP06-2275
0.00462205,CP06-3071
0.0046220473,CP10-1925
0.00462205,CP13-1315
0.00462205,CP90-0942
0.004622053,L95-0482
0.004622053,CP16-4764
0.00462205,CP94-1958
0.00462205,CP95-1135
0.00462205,CP06-2135
0.00462205,CP10-1589
0.004622053,CP92-1606
0.0046220473,CP94-1682
0.004622053,L15-0346
0.0046220473,CP19-4376
0.004622053,MZC74-0275
0.0046220473,CP09-1853
0.0046220473,CP10-1462
0.00462205,CP13-1469
0.004622053,CP92-1001
0.0046220473,CP01-2042
0.00462205,CP02-1372
0.00462205,CP11-2311
0.00462205,CP04-1184
0.004622053,L05-0472
0.00462205,CP11-2359
0.00462205,CP92-1756
0.00462205,CP92-1899
0.00462205,CP92-1522
0.00462205,CP00-1077
0.0046220473,CP03-1705
0.0046220473,CP91-1307
0.004622053,HoCP09-0805
0.00462205,CP18-4608
0.004622053,HoCP97-0696
0.0046220473,CP09-1765
0.00462205,CP00-2120
0.0046220487,CP15-1204
0.004622053,CP14-1069
0.004622053,CP15-4681
0.004622053,CP15-4847
0.00462205,CP15-1767
0.00462205,CP14-2371
0.004622053,CP15-1170
0.00462205,CP11-1535
0.004622053,HoCP97-0630
0.00462205,CP02-1605
0.0046220473,CP99-1494
0.004622053,CP03-2332
0.004622053,CP04-1327
0.0046220473,CP15-4773
0.004622053,B62163
0.00462205,CP09-2105
0.004622053,CP11-2094
0.00462205,CP10-1567
0.004622053,CP11-2064
0.00462205,CP01-2167
0.004622053,CP17-2184
0.004622053,HoCP18-0819
0.004622053,HoCP98-0753
0.004622053,Ho99-0001
0.004622053,CP16-2424
0.00462205,CP04-1928
0.00462205,CPCL13-4080
0.00462205,CP99-1451
0.00462205,CP11-2251
0.004622053,CP04-1393
0.004622053,LCP84-0216
0.00462205,CP93-1293
0.00462205,CP17-2405
0.00462205,CP16-1919
0.00462205,CP03-1550
0.004622053,CP02-2453
0.004622053,CP79-0302
0.004622053,L70-0090
0.00462205,CP15-1160
0.00462205,CP10-2384
0.00462205,CP10-1564
0.004622053,CP18-2018
0.00462205,CP15-1322
0.00462205,CP10-2292
0.00462205,CP14-2114
0.0046220473,CPCL01-6733
0.00462205,CP18-1380
0.004622053,CP17-2264
0.004622053,CP06-2740
0.004622053,CP36-0183
0.004622053,L19-0496
0.004622053,CP91-1479
0.004622053,CP92-1280
0.0046220473,CP19-1710
0.004622053,LCP83-0193
0.00462205,CP16-4534
0.0046220473,CP19-4898
0.004622053,CP91-2154
0.004622053,Ho20-9059
0.004622053,HoCP19-0944
0.00462205,CPCL02-2026
0.004622053,CP99-1149
0.004622053,CP14-1709
0.004622053,HoCP18-0827
0.00462205,CP11-1023
0.004622053,CP97-2211
0.00462205,CP97-1124
0.004622053,L92-0353
0.0046220515,CP02-1310
0.0046220473,CPCL02-6084
0.0046220473,CP95-1879
0.00462205,CP06-2557
0.004622053,CP15-1530
0.004622053,CP17-2322
0.00462205,CPCL06-3201
0.004622053,LCP88-0090
0.004622053,CP84-0717
0.0046220473,CPCL02-7383
0.00462205,CP99-1287
0.00462205,CP13-1719
0.0046220473,CP92-1803
0.00462205,CP95-1197
0.00462205,CP19-2206
0.00462205,CP14-2325
0.00462205,CP93-1634
0.004622053,CP15-1671
0.004622053,CP17-1063
0.00462205,CP12-2156
0.00462205,CP97-1869
0.004622053,CP16-1826
0.0046220473,CP98-1180
0.0046220473,CP95-1464
0.004622053,HoCP01-0507
0.004622053,CP16-4676
0.004622053,CP18-1090
0.00462205,CP19-4351
0.004622053,HoCP13-0733
0.0046220473,CP95-1384
0.004622053,L02-0351
0.00462205,CP09-1987
0.0046220473,CPCL02-1165
0.00462205,CP19-4844
0.00462205,Ho08-9061
0.00462205,CP10-1172
0.004622053,CP09-1011
0.00462205,CP03-1356
0.004622053,CP02-1275
0.004622053,HoCP11-0569
0.004622053,CP11-2418
0.004622053,CP03-1144
0.004622053,CP86-0957
0.0046220473,CP98-1717
0.004622053,CP02-3008
0.0046220473,CP12-2072
0.00462205,CP15-2064
0.004622053,CP13-1869
0.004622053,CP19-1452
0.004622053,CP99-1144
0.004622053,CP03-2460
0.00462205,CP09-2260
0.00462205,CP17-4571
0.0046220473,CP12-1088
0.0046220473,CPCL14-4118
0.0046220473,CP10-2041
0.004622053,CP13-1610
0.004622053,Ho11-9403
0.00462205,CP03-1757
0.0046220487,CP02-2215
0.004622053,LCP85-0363
0.00462205,CP16-1031
0.00462205,CP09-1096
0.0046220473,CP96-1514
0.004622053,L93-0401
0.00462205,CP95-1057
0.00462205,CP17-4439
0.004622053,HoCP03-0748
0.00462205,CP03-2017
0.0046220473,CP10-1442
0.004622053,CP95-1600
0.004622053,CP00-1022
0.004622053,CP16-2441
0.004622053,CP16-1003
0.004622053,CP01-1296
0.00462205,CP14-1925
0.004622053,CP93-1012
0.0046220473,CP09-2125
0.00462205,CP99-1206
0.004622053,CP14-1619
0.004622053,Ho82-0015
0.00462205,CP01-1280
0.004622053,Ho77-0014
0.0046220473,CP97-1534
0.00462205,CP13-1631
0.0046220515,CP15-1299
0.004622053,L07-0042
0.004622053,CP04-1948
0.0046220473,CP99-1490
0.0046220473,CP94-1667
0.004622053,CP84-0729
0.004622053,CP15-1555
0.004622053,CP03-2171
0.00462205,CP10-2389
0.0046220473,CP12-1295
0.004622053,CP14-4408
0.0046220473,CP92-1616
0.0046220473,CP93-1470
0.004622053,CP17-1693
0.004622053,CP98-1605
0.004622053,CP06-2047
0.0046220473,CP13-1432
0.0046220473,CPCL13-4001
0.004622053,CP17-1207
0.0046220473,CP98-1982
0.00462205,CP14-1920
0.004622053,Ho87-0022
0.004622053,CP16-1067
0.004622053,CP87-0617
0.004622053,CP11-1496
0.004622053,CP19-1161
0.004622053,CP03-2375
0.00462205,CP13-1928
0.004622053,CP15-4120
0.00462205,CP15-2021
0.0046220473,CP07-1358
0.00462205,CP94-1425
0.004622053,Ho12-9014
0.00462205,CPCL06-3316
0.00462205,CP09-1978
0.00462205,CP13-1323
0.004622053,CP14-1488
0.004622053,CP97-1645
0.004622053,CP12-2185
0.0046220473,CP94-1677
0.00462205,CP99-1574
0.004622053,Ho92-0009
0.004622053,CP18-1936
0.004622053,CP03-1821
0.004622053,CP98-1681
0.004622053,CP17-4668
0.004622053,LCP83-0147
0.0046220473,CP95-1372
0.004622053,HoCP96-0534
0.004622053,CP11-1086
0.0046220473,CP07-1675
0.00462205,CP14-1974
0.004622053,CP15-4311
0.004622053,CP04-2056
0.00462205,CP16-1512
0.00462205,CP06-2712
0.0046220473,CP01-1673
0.004622053,CP19-4176
0.00462205,CP07-2242
0.004622053,CP97-2176
0.004622053,CP03-1408
0.004622053,CP15-1067
0.00462205,CP00-1407
0.00462205,CP04-2087
0.00462205,CP03-1228
0.004622053,CP02-1585
0.00462205,CP18-2076
0.004622053,CP19-2443
0.00462205,CP07-2528
0.004622053,HoCP98-0723
0.00462205,CP19-2338
0.004622053,CP96-1058
0.00462205,CP13-2330
0.004622053,CP91-1511
0.0046220473,CL01-9121
0.00462205,CP11-2020
0.004622053,CP16-1372
0.004622053,CP99-1971
0.004622053,CP14-1839
0.0046220473,CP19-4236
0.004622053,CP96-1855
0.00462205,CP09-2359
0.00462205,CP02-1874
0.004622053,CP96-1839
0.004622053,CP16-2260
0.00462205,CP09-1704
0.00462205,CP02-1077
0.004622053,CP15-2280
0.00462205,CP13-1474
0.004622053,Ho05-9515
0.00462205,CP11-2397
0.004622053,L03-0387
0.004622053,CP00-1523
0.00462205,CP16-4151
0.0046220473,CP94-1278
0.00462205,Ho03-0088
0.0046220473,CP11-2222
0.0046220473,CP94-1924
0.0046220473,CP97-1006
0.004622053,Ho94-0852
0.00462205,CP15-1244
0.00462205,CP13-1444
0.004622053,CP12-2261
0.004622053,CP90-0956
0.004622053,CP17-4656
0.004622053,CL47-0143
0.004622053,CP00-1261
0.00462205,CP96-1096
0.004622053,CP03-1671
0.00462205,Ho09-9136
0.004622053,CP09-2112
0.00462205,CP01-1770
0.00462205,CP16-4575
0.004622053,CP03-1020
0.0046220473,CPCL05-1165
0.004622053,CP15-1172
0.004622053,Ho97-0022
0.00462205,CP17-1673
0.004622053,CP16-4382
0.004622053,L14-0296
0.00462205,CP93-1732
0.004622053,CP02-1032
0.00462205,CP00-1985
0.00462205,CP95-1579
0.00462205,CP15-4757
0.00462205,CP97-1421
0.00462205,CP95-1946
0.00462205,Ho12-9025
0.00462205,CP01-1691
0.004622053,CP15-1564
0.0046220473,CP16-4341
0.004622053,CP01-2246
0.004622053,L90-0171
0.004622053,Ho15-0949
0.0046220515,CP09-2336
0.00462205,CP10-2492
0.004622053,CP15-2236
0.00462205,CP96-1361
0.004622053,CP00-1192
0.004622053,CP17-1692
0.00462205,CP95-1635
0.004622053,L18-0438
0.0046220473,CPCL02-0791
0.004622053,CP16-2390
0.004622053,CP02-2123
0.004622053,CP16-1198
0.0046220473,CP12-1064
0.00462205,CP92-1206
0.0046220473,CP09-2478
0.00462205,CP18-1326
0.004622053,CP11-1489
0.00462205,CP14-4203
0.00462205,CP93-1488
0.004622053,CP14-1337
0.004622053,CP15-1087
0.0046220473,CP12-1496
0.004622053,CP02-1701
0.0046220473,CP10-1577
0.00462205,CP16-4906
0.004622053,L94-0447
0.004622053,CP97-1518
0.00462205,CP18-4474
0.0046220473,CP94-1290
0.004622053,CP19-1141
0.00462205,CPCL02-6633
0.0046220473,CPCL02-7411
0.004622053,Ho15-0945
0.00462205,CP18-2009
0.0046220473,CPCL13-4057
0.004622053,HoCP04-0803
0.00462205,CP07-1018
0.004622053,CP83-1770
0.0046220473,CP12-1297
0.0046220473,CP13-1030
0.00462205,CL49-0032
0.004622053,HoCP03-0758
0.0046220473,CP95-1346
0.004622053,CP15-2007
0.00462205,CP07-1797
0.004622053,CP07-2402
0.004622053,CP01-1582
0.00462205,CP07-1645
0.004622053,CP11-2422
0.00462205,CP95-1229
0.004622053,CP17-2461
0.00462205,CP13-2430
0.00462205,CP13-1846
0.004622053,CP19-1620
0.00462205,CP13-2372
0.00462205,CP96-1368
0.004622053,CP15-1124
0.004622053,CP19-4810
0.00462205,CP07-1247
0.004622053,CP02-1872
0.0046220473,CPCL06-3177
0.00462205,CP09-1775
0.00462205,CP10-1876
0.004622053,CP99-1358
0.004622053,CP04-1358
0.004622053,CP88-0742
0.0046220473,CP95-1845
0.00462205,CP98-3002
0.004622053,CP03-1588
