pagerank,vertex
1.9682144e-05,CP15-2008
1.9722405e-05,CP00-1350
1.9788265e-05,CP16-2203
1.9736566e-05,CP97-1317
2.165032e-05,CP13-2171
1.9931269e-05,CP18-4761
2.0090101e-05,CP03-2304
1.962156e-05,CP06-2869
1.9734265e-05,CP17-4420
1.9622148e-05,CP15-1711
1.9842446e-05,CP00-1832
2.0085177e-05,CP97-1359
2.2415281e-05,Ho94-0079
1.9723795e-05,CP04-1793
1.9736566e-05,CP97-1325
2.0090889e-05,CP13-1764
2.0107478e-05,CPCL06-3483
1.989387e-05,LCP87-0474
1.96574e-05,CP99-1004
1.9644756e-05,CP15-4145
2.7967326e-05,Ho03-0093
1.9665444e-05,CP18-2019
1.9675701e-05,CP00-1055
2.0283911e-05,CP07-2171
1.9906058e-05,CP11-1295
2.8345758e-05,CP07-2199
2.058395e-05,CPCL06-3205
1.9697456e-05,CP16-1523
1.9895522e-05,CP91-1249
1.9830697e-05,CP17-1329
2.0429954e-05,CP98-1777
2.0670117e-05,L11-0190
2.4249124e-05,CPCL05-1130
2.034181e-05,CP92-1346
1.9681267e-05,CP15-2152
2.0008187e-05,CP16-1673
1.9704972e-05,L98-0198
1.9675505e-05,CP09-1557
2.1679234e-05,CP03-1354
1.982331e-05,CP14-2050
1.9787121e-05,LCP81-0016
2.070671e-05,CP93-1212
1.986222e-05,CP02-1892
3.082284e-05,HoCP07-0621
1.9803527e-05,CP17-4370
1.9725956e-05,CP19-1544
1.9744128e-05,CP92-1083
2.4483417e-05,CPCL05-1223
2.1026734e-05,CP11-1623
2.1815324e-05,CP98-3020
2.084278e-05,CP03-1682
1.9842095e-05,CP06-2948
2.0388205e-05,CP07-1841
2.0737401e-05,HoCP98-0733
1.9862064e-05,CP10-1837
2.0066345e-05,CP19-1722
1.9867442e-05,CP16-2338
2.506673e-05,Ho94-0011
2.0178197e-05,CP93-1038
2.0198604e-05,CP15-1321
1.9979e-05,CP19-2288
1.9803527e-05,CP17-4378
1.9854724e-05,CP06-2801
1.9678846e-05,CP19-1019
1.9612695e-05,CP04-1830
1.962586e-05,CP18-1104
2.8478451e-05,CP00-2098
2.1144864e-05,CP07-2124
1.970083e-05,CP07-2566
2.0161186e-05,CP15-2211
1.9628382e-05,CP14-1688
1.9771034e-05,CP15-1441
1.9682288e-05,CP13-1329
2.0051675e-05,CP99-1529
1.9872283e-05,CP15-4095
2.0922758e-05,CP17-2011
2.035696e-05,CP94-1233
2.133743e-05,CP15-2254
1.9831275e-05,HoCP92-0648
1.975954e-05,CP14-1228
2.011944e-05,CP07-2603
1.9792225e-05,CP12-1556
5.193659e-05,Ho88-0008
2.3682265e-05,LCP83-0126
1.9727355e-05,CP94-1594
2.7462074e-05,HoCP20-0558
1.986097e-05,CP93-1022
1.9648638e-05,CP14-4518
2.0076377e-05,HoCP07-0605
2.2076812e-05,CP92-1361
1.9841116e-05,CP11-1895
2.112589e-05,CP18-2197
2.28755e-05,LCP86-0461
2.0003557e-05,CP11-1663
2.037602e-05,CP11-1201
1.9644696e-05,CP13-1704
1.9915246e-05,CP14-2445
2.0461306e-05,CP15-1825
3.6383455e-05,CP11-1291
2.032333e-05,CP16-1288
1.964112e-05,CP99-1265
2.1698916e-05,CP17-2029
2.0263558e-05,CP06-2683
1.988088e-05,CP93-1668
1.9666883e-05,CP14-1196
2.0264519e-05,CP95-1681
2.1735561e-05,CP17-1829
1.9647787e-05,CP03-1747
1.967345e-05,CP14-1342
2.0099671e-05,CP16-4518
2.1690617e-05,CP14-1183
2.0571233e-05,CP04-1581
2.0077554e-05,CP06-2327
2.1815324e-05,CP98-3007
1.9983507e-05,CP02-1761
2.2359522e-05,CP12-1736
1.9649595e-05,CP13-1098
1.974353e-05,CP92-1564
1.9772155e-05,CP12-1723
1.9736566e-05,CP98-1299
2.0092652e-05,CP06-2354
1.9691159e-05,CP15-4677
1.9684514e-05,CP15-2554
1.9687495e-05,CP97-1472
2.0399382e-05,CP97-1940
1.992416e-05,CP01-2308
1.9895047e-05,CP09-1901
2.2807468e-05,CP01-2001
2.0606725e-05,CP09-2273
2.0833406e-05,CP90-1524
2.0414227e-05,CP18-1804
2.16996e-05,CP93-1556
1.991631e-05,CP93-1604
1.9973237e-05,HoCP12-0646
2.072171e-05,CP06-2601
1.9776906e-05,CP15-4512
2.2117378e-05,CP09-2322
1.9859672e-05,HoCP01-0502
2.0040723e-05,CP16-4146
1.980675e-05,CP04-1942
1.9757328e-05,CP16-1793
2.4591493e-05,CP84-0764
2.1182115e-05,HoCP99-0827
1.9671641e-05,CP17-4663
1.9736566e-05,CP97-1286
2.0089645e-05,HoCP00-0909
1.96827e-05,CP03-1348
2.0057314e-05,CP13-2312
1.9872943e-05,CP15-1996
1.9725177e-05,CP99-1958
2.0117339e-05,CP14-1787
1.96768e-05,CP13-1302
2.0098923e-05,CP11-1977
3.347526e-05,HB88-3002
1.9882928e-05,CP99-1805
2.0039215e-05,CP06-2645
1.9992405e-05,CP99-1304
2.006664e-05,CP92-1697
2.1513886e-05,CP11-1400
1.9657664e-05,CP01-1606
1.9835517e-05,CP97-1255
1.9628382e-05,CP14-1686
2.2678763e-05,HoCP98-0742
1.9761204e-05,CP17-2058
1.98205e-05,CP19-1601
1.984639e-05,CPCL05-1782
2.3097611e-05,CP83-0629
1.9824676e-05,CP13-1651
1.9631761e-05,CP18-1173
1.978771e-05,CP09-1953
2.8337008e-05,CP90-0931
1.9747036e-05,CP03-1262
2.0520374e-05,CP03-1651
1.9816232e-05,CPCL02-2644
1.9688274e-05,CP14-1354
1.9922118e-05,CP17-4641
1.9928699e-05,CP16-1422
1.9777723e-05,CP03-2388
1.9736566e-05,CP97-1263
2.035986e-05,HoCP90-0957
2.0094309e-05,CP17-2215
2.174033e-05,CP09-1046
1.9739922e-05,CP15-1490
2.5605423e-05,Ho90-0017
2.8998877e-05,CP77-0306
2.1468264e-05,L97-0124
1.9727953e-05,CP03-1164
1.9705032e-05,CP17-1741
2.5702446e-05,POJ1410
1.9794883e-05,CP18-4141
1.9708523e-05,CP14-4462
2.1502981e-05,CP09-1014
1.9725783e-05,CP17-2022
1.9684116e-05,CP16-1352
2.0911095e-05,CP98-1393
1.9728228e-05,CP01-1826
2.0485182e-05,CP11-1591
1.9647134e-05,CP10-2090
1.9958434e-05,CP97-2148
2.423874e-05,Ho18-9219
1.9740804e-05,CP10-1227
2.0053243e-05,CP14-2561
1.9665444e-05,CP19-4610
2.0158426e-05,CP91-1402
2.0040303e-05,CP95-1648
1.9639221e-05,CP13-1976
1.9817386e-05,CP98-1552
2.0081678e-05,CP14-1948
2.0408846e-05,CP09-1459
1.9821657e-05,CP10-2372
1.9631761e-05,CP18-1164
1.963668e-05,CP15-2463
1.9767986e-05,CP12-1207
2.7940625e-05,CP04-1485
1.9824343e-05,CP97-1998
1.9759114e-05,CP12-2273
2.0928957e-05,CP14-2437
2.0572254e-05,Ho09-0850
1.9686582e-05,CP09-2226
1.9946341e-05,CP09-1419
2.041153e-05,CP07-1146
1.9797679e-05,CP16-1427
2.1040052e-05,LCP83-0184
2.0016485e-05,CP17-2033
2.0006803e-05,CP13-1276
2.0490037e-05,CP09-1255
1.975144e-05,CP97-1042
1.9744128e-05,CP92-1030
1.9818342e-05,CP19-4177
1.9647527e-05,CP17-1875
1.987606e-05,CP19-1445
1.9682017e-05,CP17-1167
2.0475662e-05,CP93-1594
1.9827772e-05,CP10-1942
1.976534e-05,CP12-2180
2.880659e-05,Bourne35-9
1.9995994e-05,CP14-1597
2.0030424e-05,CP03-1112
2.1877664e-05,CP12-1410
1.969033e-05,Ho01-0043
1.9922933e-05,CP16-1524
1.978771e-05,CP08-2227
1.9823763e-05,CP00-1322
1.9728228e-05,CP01-1824
1.9751817e-05,CP94-2133
1.9794883e-05,CP18-4173
2.391219e-05,CP97-1947
2.01973e-05,CP19-2147
2.052627e-05,Ho08-0708
1.9714222e-05,CP02-1622
2.0224812e-05,CP11-2335
1.9950132e-05,CP93-1394
2.0012272e-05,CP12-1504
2.0197835e-05,CP06-2510
2.022869e-05,CP94-1520
1.9657664e-05,CP03-1474
1.9793384e-05,CP02-1302
1.9713827e-05,CP16-4176
2.0716212e-05,CP19-2234
1.9973835e-05,CP94-1238
2.3567058e-05,CP10-1598
1.980467e-05,CP14-1446
2.0016761e-05,CP99-2026
1.9968278e-05,CPCL06-3335
2.0130963e-05,CP15-2334
2.3006993e-05,HoCP94-0844
3.7157875e-05,Ho09-9110
1.9678095e-05,CP13-4110
1.9774738e-05,CP12-2003
2.9586983e-05,Ho11-9352
1.9808052e-05,CP12-1011
2.1867332e-05,HoCP13-0775
1.9841538e-05,CP19-2400
1.970852e-05,CP13-1225
2.0039215e-05,CP06-2636
3.3865923e-05,Ho18-9224
2.249902e-05,CP12-1740
1.9809288e-05,CP11-1647
1.9699957e-05,CP09-1129
1.9674375e-05,CP95-1378
1.987722e-05,CP02-1572
1.976493e-05,CP09-1463
1.9991996e-05,L05-0464
2.6157473e-05,CP01-2170
2.2013095e-05,CP07-1325
2.1382071e-05,CP99-1774
1.9662031e-05,CP02-1512
2.0347848e-05,CP69-0375
2.7932198e-05,CP00-1058
1.9759711e-05,CP12-1137
2.9373394e-05,HoCP18-0848
1.9625422e-05,CP15-2467
2.1301938e-05,L68-0100
1.998501e-05,CPCL02-1434
1.9804336e-05,CP94-1710
1.984514e-05,CP15-4410
2.0461144e-05,CP19-4469
2.2664732e-05,CP06-2386
2.6262005e-05,HoCP12-0667
1.9711624e-05,CP17-4137
1.9781935e-05,CP04-1239
1.974353e-05,CP92-1579
1.9686977e-05,CP03-2398
1.9842095e-05,CP06-2951
1.9691159e-05,CP17-4829
1.9674955e-05,CP01-2691
1.9891142e-05,CP04-1608
1.9670266e-05,CP01-1227
1.993714e-05,L16-0379
2.002214e-05,CP15-1854
1.99886e-05,CP14-1844
1.9808162e-05,CP15-4159
2.022229e-05,CP99-1404
1.9679417e-05,CP14-2315
1.9754718e-05,CP09-1429
1.9693118e-05,CP09-1796
2.1502981e-05,CP09-1016
1.991679e-05,CP97-1384
2.4176647e-05,L17-0428
1.9684116e-05,CP16-1348
2.0509628e-05,CP06-2588
1.9760088e-05,CP01-1795
1.9714613e-05,CPCL05-1336
1.982488e-05,LCP87-0492
1.9617124e-05,CP14-1128
1.9704437e-05,CP90-1367
1.999451e-05,CP14-4420
3.228239e-05,Ho93-0009
1.9704781e-05,CP13-1962
1.9711812e-05,CP03-1523
2.001026e-05,CP16-4933
2.0212969e-05,CP12-1903
2.0040303e-05,CP01-2627
1.9804202e-05,CP15-1099
2.0187897e-05,CP13-2296
1.9819305e-05,CP15-4550
1.9631474e-05,CP15-2030
2.0325619e-05,CP13-1542
2.0290143e-05,CP12-1799
2.0197835e-05,CP06-2525
1.9665387e-05,CPCL06-3395
1.970326e-05,CP18-1340
2.0586307e-05,L12-0221
1.9663445e-05,CP02-1022
1.96574e-05,CP99-1281
1.970326e-05,CP17-4601
1.9771987e-05,CP14-2253
2.0189706e-05,CP01-1096
1.9662039e-05,CP14-1290
1.9675505e-05,CP09-1561
2.2213726e-05,HoCP22-748
1.978931e-05,CP04-1721
3.2544085e-05,Ho17-9157
2.0294021e-05,CP96-1201
2.0373262e-05,CP18-2454
1.9768551e-05,CP97-1125
2.0563008e-05,CP15-4087
1.9767736e-05,CP97-1571
2.0352329e-05,CP90-1583
3.3895994e-05,Ho18-9244
2.1137514e-05,CP15-2411
1.9932339e-05,CP10-1178
1.9708792e-05,CP01-1539
2.158105e-05,CP16-1571
2.0475662e-05,CP94-1080
1.9675701e-05,CP01-2229
2.188341e-05,CP98-1167
2.0039346e-05,CP00-1889
1.9810706e-05,CP18-4178
2.0475662e-05,CP94-1076
1.9966088e-05,CP19-2343
1.9911704e-05,CP11-2264
2.058395e-05,CPCL05-1266
2.4930967e-05,CP44-0154
2.0608257e-05,Ho09-0834
1.9778332e-05,CP95-1545
2.067331e-05,CP99-1794
1.9920424e-05,CP92-1684
1.9655825e-05,CP17-1880
2.0184512e-05,CP98-1975
1.9768551e-05,CP97-1094
2.2044645e-05,L01-0299
2.0470929e-05,CP14-2481
2.012011e-05,CP02-1004
6.814525e-05,Ho73-0039
2.7954973e-05,CPCL13-4039
2.283081e-05,HoCP02-0639
1.9963469e-05,CP14-1859
1.9662039e-05,CP14-1289
1.9788265e-05,CP16-2207
2.0190982e-05,L06-0014
2.1393998e-05,L78-0060
1.9895522e-05,CP91-1234
1.9813036e-05,CP07-1705
1.967949e-05,CP07-2534
2.0530153e-05,CPCL05-1033
1.990937e-05,CP15-1875
2.0039215e-05,CP06-2628
1.9754498e-05,L97-0137
1.9987729e-05,CPCL06-3467
2.1983617e-05,CP11-2531
2.796729e-05,Ho83-0022
1.9827772e-05,CP12-1370
1.9704972e-05,L98-0210
2.0297797e-05,CP07-2273
2.0064757e-05,CP02-2017
1.973455e-05,CP00-1036
1.9725634e-05,CP04-1206
1.9841538e-05,CP19-2402
1.9755062e-05,CP16-4789
2.1278962e-05,CP03-1686
1.9768551e-05,CP97-1123
1.967345e-05,CP14-1343
1.9663581e-05,CP16-4367
1.9701482e-05,CP16-1936
1.987148e-05,CP11-2091
1.996044e-05,CP01-2546
1.9728172e-05,CP98-1376
1.9806845e-05,CP16-2193
1.98798e-05,CP15-4617
1.9748084e-05,L11-0183
1.9986266e-05,CP12-1704
1.9730252e-05,CP17-1396
1.9696105e-05,CP00-1911
2.0163534e-05,CP13-1347
2.0915944e-05,HoCP08-0703
2.0534719e-05,CP03-2163
2.1862716e-05,Ho07-0609
1.9754145e-05,CP00-2136
1.9734453e-05,CP93-1049
1.9822763e-05,CP02-2174
2.4736168e-05,L94-0441
2.0016485e-05,CP16-2305
1.9823576e-05,CP01-2585
2.0011305e-05,CP91-1438
2.109608e-05,CP61-0084
2.0136236e-05,CP04-1452
2.017724e-05,L91-0281
2.0224352e-05,CP95-1515
2.0598029e-05,CP12-2194
1.994768e-05,CP03-1052
1.9666384e-05,CP02-1346
1.9886238e-05,CP12-1300
1.9911704e-05,CP13-1488
1.9666233e-05,CP17-1929
1.9920437e-05,CP11-1164
2.0011305e-05,CP91-1452
1.970543e-05,CP16-2181
2.743232e-05,CP07-1196
1.9658897e-05,CP06-2131
1.9721538e-05,CP18-1769
2.861219e-05,CP03-2442
1.9678846e-05,CP19-1020
2.012935e-05,CP88-0762
2.0606725e-05,CPCL02-0294
2.0208008e-05,CPCL02-0443
1.9879384e-05,CP13-1718
1.9783245e-05,CP14-1735
1.9723795e-05,CP07-1434
4.443589e-05,Ho16-0617
3.7029346e-05,L95-0465
1.9678846e-05,CP15-4300
1.970852e-05,CP12-1436
1.9622308e-05,CP01-1899
1.988707e-05,CP04-1896
2.7982358e-05,CP95-1916
1.9703222e-05,CP14-2332
1.9654439e-05,CP11-1948
1.965059e-05,CP04-1680
2.5155756e-05,CP03-1892
1.9864074e-05,CP19-1493
1.9718615e-05,CP03-1596
2.5266812e-05,Ho94-0847
1.965059e-05,CP04-1676
2.116034e-05,L96-0069
1.9799698e-05,CP10-1863
2.0352329e-05,CP91-1615
2.0058584e-05,CP12-2356
1.9622308e-05,CP04-1051
2.4821982e-05,HoCP95-0944
1.9741854e-05,CP18-4419
1.9760088e-05,CP01-1799
1.9869794e-05,CP98-1950
2.082625e-05,CP92-1768
2.045501e-05,CP97-2015
1.9745241e-05,CP15-1964
2.1489213e-05,CP98-1252
1.9640866e-05,CP14-1710
1.9766185e-05,CP01-2046
2.0018708e-05,CP17-1517
2.0310876e-05,CP96-1568
2.1489213e-05,CP98-1230
1.9686135e-05,CP17-4258
1.9774738e-05,CP10-1734
1.9995963e-05,CP10-1060
2.016154e-05,CP10-1169
5.272558e-05,Ho15-9347
2.035765e-05,CP94-1105
1.9698386e-05,CP84-1198
2.1832948e-05,L02-0333
2.0566813e-05,Ho13-0748
1.9612695e-05,CP04-2092
1.974353e-05,CP92-1588
1.9767029e-05,CP02-2440
1.9704972e-05,L98-0209
1.9855743e-05,CPCL06-3313
2.0749416e-05,CP06-2248
2.047342e-05,CP06-2709
2.0208008e-05,CPCL06-3246
2.0299904e-05,CPCL06-3507
2.0039193e-05,CP12-2207
1.9982726e-05,CP12-1631
1.989764e-05,CP16-1498
1.9858677e-05,CP09-2033
2.112589e-05,CP18-2190
1.9785315e-05,CP01-1028
2.2984772e-05,CP03-1753
1.962187e-05,CP03-1226
2.0286046e-05,CP99-1359
1.9980074e-05,CP10-1468
1.9760088e-05,CP01-1624
2.117408e-05,Ho14-9219
2.1988046e-05,CP09-1314
1.973455e-05,CP00-1037
2.0013631e-05,CP18-1417
2.032346e-05,HoCP98-0715
1.9660265e-05,CP01-2603
3.0197347e-05,Ho93-0007
1.9690358e-05,CP16-1130
1.9690306e-05,CP01-1927
1.9748531e-05,CP98-1999
1.9981639e-05,CP18-1541
1.9785504e-05,L20-0030
2.1021257e-05,CP00-1439
2.0268182e-05,CP92-1177
1.988757e-05,CP11-2248
1.966535e-05,CP12-1782
2.1038204e-05,CP14-1505
1.994091e-05,CP19-1071
2.1029693e-05,CP93-1542
1.9801697e-05,CP16-4187
1.987514e-05,CPCL06-3171
5.376326e-05,CP83-0600
1.9729765e-05,CPCL05-1785
1.9877885e-05,CP19-1730
1.9640373e-05,CP18-1252
1.9661424e-05,CP02-2095
2.0098923e-05,CP11-1978
1.9861962e-05,CP91-0509
2.4399858e-05,CP10-1603
1.9692403e-05,CP06-2876
1.988226e-05,CP02-2278
1.9758558e-05,HoCP99-0818
1.9647987e-05,CP01-1459
2.1492287e-05,HoCP92-0624
2.06381e-05,CP93-1064
1.983498e-05,CP16-1306
1.9650639e-05,CP01-1713
1.9911704e-05,CP13-1494
1.9687219e-05,CP01-1471
2.0753534e-05,CP72-0339
2.0797563e-05,CP13-1453
2.4113624e-05,CP98-1790
2.0575657e-05,CPCL05-1194
1.964247e-05,CPCL05-1227
1.98205e-05,CP19-1612
1.9640953e-05,CP11-1602
2.0270585e-05,CP06-2569
5.1163413e-05,CP77-0413
4.512217e-05,Ho74-0015
1.983001e-05,CP16-2310
1.9964778e-05,CP03-2115
2.0326053e-05,CP14-4304
2.0206617e-05,CP13-2435
1.9795914e-05,CP17-4428
2.0927833e-05,CP01-1108
2.9311252e-05,CP19-2473
1.989388e-05,CP92-1668
2.022869e-05,CP94-1526
1.9895304e-05,CP18-4647
1.9695553e-05,CP17-1984
1.9621122e-05,CP14-2227
2.3805696e-05,CPCL06-3420
1.9752322e-05,CP02-2157
1.9893598e-05,CP93-1699
2.0086178e-05,CP18-1943
2.005148e-05,CP15-1856
2.032407e-05,CP11-1572
1.9933279e-05,HoCP12-0640
2.0474103e-05,HoCP13-0769
1.9778377e-05,CPCL05-1129
1.9720488e-05,CP03-2172
1.9802674e-05,CP03-1093
1.9895522e-05,CP91-1264
1.9751817e-05,CP00-1409
2.0145815e-05,LCP85-0311
2.3142838e-05,CP04-2171
2.0580232e-05,CP09-1032
2.4666631e-05,CP06-2199
2.4222076e-05,L80-0002
2.0095145e-05,CP97-1670
1.9884152e-05,CP13-1956
1.9708124e-05,CP02-2340
1.9687495e-05,CP99-1831
1.9682582e-05,CP18-2065
1.967352e-05,CP17-2278
1.9654657e-05,CP95-1071
2.059246e-05,CP06-2578
1.9648078e-05,CP11-1541
1.9687788e-05,CP19-1296
2.2313618e-05,NA56-0026 [SGR-48239]
2.0039193e-05,CP12-2209
1.9785315e-05,CP01-1034
1.9678846e-05,CP15-4307
2.0021977e-05,CP13-2359
1.9952362e-05,CP19-1696
3.1189604e-05,CP09-2021
1.975144e-05,CP97-1041
1.9912506e-05,CP18-1882
2.2499444e-05,L08-0074
1.99577e-05,CP19-1373
2.0020147e-05,CP19-1876
1.9750678e-05,CP75-0343
1.9780393e-05,CP03-1153
1.9671641e-05,CP16-4465
2.4589548e-05,CP90-0955
2.5202487e-05,CP07-1274
2.0927833e-05,CP01-1109
1.9794883e-05,CP19-4262
2.1483605e-05,LCP85-0374
1.978479e-05,CP12-1893
1.9637568e-05,CP19-1113
2.0497793e-05,CP19-4818
1.9736854e-05,CP17-4289
1.9735231e-05,CP17-1699
1.9690306e-05,CP01-1919
2.0050064e-05,CP97-1867
1.9852518e-05,CP11-1677
1.9987183e-05,CPCL14-4017
2.020742e-05,CP96-1488
1.9973835e-05,CP94-1240
1.9735457e-05,CP02-1170
2.016578e-05,CP16-1779
2.055659e-05,HoCP18-0816
1.9788155e-05,CP98-1587
2.0534719e-05,CP03-1114
1.9782914e-05,CP17-4624
1.9840056e-05,L96-0074
2.1690617e-05,CP14-1177
2.1172511e-05,CP09-1064
2.0928957e-05,CP14-2443
1.9818373e-05,CP93-1281
2.2434091e-05,Ho01-0009
1.9673324e-05,CP16-1172
1.987807e-05,CP14-4314
1.9833764e-05,CP17-4084
3.3520384e-05,Ho03-0108
2.2110225e-05,Ho06-0554
1.9965397e-05,CP99-1352
1.9748753e-05,L97-0113
1.9741854e-05,CP17-4698
1.9817386e-05,CP98-1670
1.996782e-05,CP19-1659
1.9687219e-05,CP01-1444
1.981399e-05,CP13-2112
2.0117339e-05,CP14-1791
1.9765745e-05,CP09-1530
1.9687142e-05,CP16-1035
2.0706017e-05,CP87-0640
2.0040723e-05,CP16-4142
1.9642612e-05,CP01-2448
2.0499629e-05,CP92-1310
4.1803272e-05,CPCL02-2499
1.9958818e-05,L61-0067
1.9986677e-05,CP01-2086
1.9948522e-05,CP97-1208
1.9881845e-05,CP09-1369
2.1036025e-05,CP13-1307
1.971263e-05,CP02-1562
1.968705e-05,CP15-4739
1.9612695e-05,CP03-1684
1.97217e-05,CP06-3077
2.0194764e-05,CP10-2273
1.9758667e-05,CP15-4760
1.9818342e-05,CP15-4394
1.9836594e-05,L15-0302
2.6031283e-05,HoCP12-0637
2.0012978e-05,CPCL13-4010
3.675989e-05,CP07-2336
2.0158373e-05,CP93-1753
1.9697869e-05,CP16-1043
2.0821613e-05,Ho10-0930
1.9744128e-05,CP92-1080
2.0011956e-05,CP15-2321
1.9813895e-05,CP09-1969
2.0797102e-05,CP06-2858
1.9998477e-05,CP15-4497
1.96502e-05,CP02-1677
2.0506706e-05,CP14-2566
1.9766163e-05,L96-0020
1.9817386e-05,CP98-1858
1.9685245e-05,CPCL01-7298
2.0290143e-05,CP12-1794
1.9787805e-05,CP11-1191
2.0184512e-05,CP11-1694
1.9638474e-05,CP04-1124
1.9736655e-05,CP04-1174
1.9849618e-05,CP15-1082
1.9823388e-05,CP15-1733
1.996006e-05,CP16-2007
2.0518322e-05,CPCL02-1295
1.9744128e-05,CP92-1066
2.103393e-05,Ho13-0704
2.002646e-05,CP09-2120
2.2239929e-05,Ho02-0128
1.9629608e-05,CP02-1435
1.9683304e-05,CP12-1356
1.9795914e-05,CP17-4427
2.2799655e-05,L71-0005
1.9811361e-05,CP04-1269
2.0793368e-05,CP09-1847
1.965701e-05,CP01-1375
1.9820875e-05,CP17-1505
1.9818342e-05,CP17-4046
1.9878278e-05,CP15-1814
2.0441206e-05,CP10-1571
2.0596657e-05,CP07-2344
2.1382071e-05,CP99-1775
1.9825344e-05,CP14-1524
1.9886405e-05,CP04-1725
1.981399e-05,CP13-2114
1.975144e-05,CP97-1015
2.0571233e-05,CP04-1580
2.0496418e-05,CP08-1382
2.0155298e-05,CP09-1335
1.9666384e-05,CP03-1507
1.9956527e-05,CP16-1955
1.9788793e-05,CP96-1423
4.0528685e-05,Ho20-9033
1.970831e-05,CP18-2177
2.0195848e-05,CP03-1620
1.9815267e-05,CP06-2757
1.976019e-05,CP91-1874
1.9718025e-05,CP16-1913
1.970326e-05,CP18-1339
2.0548163e-05,CPCL01-7121
2.094316e-05,CP14-1539
1.9647134e-05,CP01-2213
1.9763787e-05,L17-0414
2.1563674e-05,Ho04-9087
1.9721723e-05,CP16-2419
2.1763808e-05,CP10-2130
2.0157951e-05,CP90-0938
1.9898425e-05,CP17-1359
2.5454616e-05,CP15-1794
1.982388e-05,CP14-2364
2.0212969e-05,CP12-1897
1.9699957e-05,CP09-1124
2.0184512e-05,CP11-1695
1.9621122e-05,CP14-2230
2.4592044e-05,Ho00-0021
1.9665444e-05,CP19-4611
1.976534e-05,CP13-2246
1.9774738e-05,CP14-2400
1.9681927e-05,CP14-4602
1.9912259e-05,CP10-1659
1.9788376e-05,CP17-4031
2.3885425e-05,CP00-2166
1.9731488e-05,CP19-1386
1.9842175e-05,CP93-1574
2.0360738e-05,CP14-2532
2.1260053e-05,L01-0312
1.974174e-05,CP12-1452
1.988599e-05,CP16-1075
2.04467e-05,CP11-1006
2.3040608e-05,HoCP04-0852
1.9744954e-05,CP95-1350
1.9917223e-05,L97-0101
1.9685887e-05,CP19-1527
2.5889465e-05,LCP83-0120
1.9717612e-05,CP99-1760
2.1434653e-05,CP02-2482
6.870266e-05,Ho10-9234
1.9887828e-05,CP17-1963
2.156643e-05,Ho15-0979
1.9849189e-05,CP04-1848
1.9685847e-05,CP98-1077
1.9701605e-05,CP18-4506
1.9673296e-05,CP15-2384
2.1538437e-05,CP92-1223
1.9647987e-05,CP99-1423
2.0011305e-05,CP91-1448
1.9746152e-05,CP16-1999
1.9653664e-05,CP09-2279
1.967515e-05,CP17-2051
1.9612695e-05,CP03-1594
2.0017304e-05,CP12-1428
1.964112e-05,CP98-1057
2.0551151e-05,CP10-1966
2.0454767e-05,HoCP98-0737
2.3241171e-05,CP01-2365
2.060792e-05,CP10-1720
2.0278309e-05,CP02-2062
2.0025851e-05,CP17-2421
1.9644336e-05,CP12-1944
1.978479e-05,CP12-1864
2.0077616e-05,CP17-2205
2.8537455e-05,CP86-0919
2.0062109e-05,CP01-1507
2.0773556e-05,CPCL06-3308
1.9828827e-05,CP10-1118
1.9852821e-05,CP03-1511
2.0020147e-05,CP18-2094
2.0046451e-05,CP03-1773
1.9732413e-05,CP11-2258
1.9856787e-05,CP19-4788
1.9889318e-05,CP04-1530
2.0268182e-05,CP92-1182
2.0399382e-05,CP96-1313
1.9655825e-05,CP17-1887
2.0678692e-05,CP94-1156
2.0695945e-05,CP18-2397
2.0668966e-05,CP16-1081
2.0360738e-05,CP14-2536
1.9825344e-05,CP14-1533
1.9755418e-05,CP93-1202
2.130207e-05,CL92-2533
1.987807e-05,CP14-4315
2.0254725e-05,CP94-2128
1.9660265e-05,CP01-2602
1.9694364e-05,CP94-1767
1.9720695e-05,CP19-1035
2.1447013e-05,CP15-1791
1.9847443e-05,CP15-2070
2.1300495e-05,CP17-1002
1.965255e-05,CP19-1909
1.970489e-05,CP09-1633
1.988605e-05,L14-0274
1.9876676e-05,CP14-2343
1.9703513e-05,CP19-1766
1.9633406e-05,CP16-2347
2.4453244e-05,CPCL02-1638
0.00012385311,H41-3620
1.9738138e-05,CP99-1880
1.9656e-05,CP14-2280
3.6339483e-05,CP07-1215
1.996675e-05,CP00-1618
1.980151e-05,CP04-1193
2.102207e-05,CP12-2097
1.9903364e-05,CP94-1355
1.9806974e-05,CP14-2342
1.976493e-05,CP09-1471
2.0466427e-05,CP10-1450
2.5794672e-05,CP62-0222
2.0743764e-05,Ho16-0662
2.3827224e-05,CPCL02-0624
2.3028902e-05,CP93-1690
1.9723986e-05,CP17-2471
2.0178197e-05,CP93-1702
1.9826935e-05,CP93-1150
2.0217654e-05,CP14-1242
1.9658788e-05,CP01-2054
2.0628162e-05,CP06-2548
1.9686024e-05,CP17-2145
2.0003557e-05,CP11-1658
2.0016485e-05,CP17-2036
1.9659768e-05,CP10-2123
2.021933e-05,CP95-1490
1.9686977e-05,CP03-2400
1.9856401e-05,CP15-2197
1.979255e-05,CP04-1656
3.2452204e-05,HoCP99-0871
2.0039346e-05,CP00-1895
2.0469295e-05,HoL14-0910
1.9683697e-05,CP92-1637
2.8411801e-05,HoCP13-0758
